Code INSEE,Code Postal,Commune,Superficie,Code Département,Code Région
72323,72130,SAINT-VICTEUR,715.0,72,52
27183,27750,LA COUTURE-BOUSSEY,1102.0,27,23
55370,55500,NAIX-AUX-FORGES,633.0,55,41
80738,80310,SOUES,870.0,80,22
89208,89440,JOUX-LA-VILLE,4369.0,89,26
33269,33220,MARGUERON,1362.0,33,72
71583,71680,VINZELLES,442.0,71,26
97307,97351,MATOURY,14895.0,97,03
70095,70160,BREUREY-LES-FAVERNEY,1953.0,70,43
39229,39140,FONTAINEBRUX,673.0,39,43
46190,46150,MECHMONT,669.0,46,73
61487,61330,TORCHAMP,1479.0,61,25
02074,02800,BERTAUCOURT-EPOURDON,758.0,02,22
58020,58300,AVRIL-SUR-LOIRE,2504.0,58,26
64357,64350,LUCARRE,330.0,64,72
59601,59132,TRELON,3937.0,59,31
09190,09230,MERIGON,633.0,09,73
62231,62180,COLLINE-BEAUMONT,465.0,62,31
57270,57260,VAL-DE-BRIDE,1143.0,57,41
25299,25110,GUILLON-LES-BAINS,476.0,25,43
59214,59151,ESTREES,583.0,59,31
15182,15150,SAINT-ETIENNE-CANTALES,1122.0,15,83
89431,89420,VASSY-SOUS-PISY,747.0,89,26
50516,50300,SAINT-MARTIN-DES-CHAMPS,644.0,50,25
67497,67350,UHLWILLER,743.0,67,42
77350,77330,OZOIR-LA-FERRIERE,1566.0,77,11
55512,55220,TILLY-SUR-MEUSE,1376.0,55,41
44185,44460,SAINT-NICOLAS-DE-REDON,2214.0,44,52
35186,35120,MONT-DOL,2641.0,35,53
80123,80310,BOURDON,692.0,80,22
80159,80800,CACHY,612.0,80,22
62641,62130,OSTREVILLE,393.0,62,31
80491,80600,LONGUEVILLETTE,207.0,80,22
46090,46320,DURBANS,2794.0,46,73
85089,85280,LA FERRIERE,4695.0,85,52
85166,85340,OLONNE-SUR-MER,4608.0,85,52
95094,95720,BOUQUEVAL,282.0,95,11
79278,79420,SAINT-MARTIN-DU-FOUILLOUX,2416.0,79,54
51080,51290,BRANDONVILLERS,1172.0,51,21
07234,07340,SAINT-ETIENNE-DE-VALOUX,235.0,07,82
57269,57310,GUENANGE,846.0,57,41
86183,86220,LES ORMES,2390.0,86,54
67436,67420,SAULXURES,1294.0,67,42
95280,95190,GOUSSAINVILLE,1146.0,95,11
14058,14140,BELLOU,756.0,14,25
31524,31110,SALLES-ET-PRATVIEL,209.0,31,73
33433,33450,SAINT-LOUBES,2570.0,33,72
11387,11220,TAURIZE,862.0,11,91
65415,65100,SEGUS,1095.0,65,73
34230,34520,LES RIVES,2402.0,34,91
27058,27700,BERNIERES-SUR-SEINE,674.0,27,23
74308,74500,VINZIER,655.0,74,82
60238,60700,FLEURINES,1201.0,60,22
59519,59226,RUMEGIES,763.0,59,31
09265,09100,SAINT-JEAN-DU-FALGA,405.0,09,73
32235,32290,MARGOUET-MEYMES,1778.0,32,73
04162,04150,REVEST-DES-BROUSSES,2299.0,04,93
34270,34430,SAINT-JEAN-DE-VEDAS,1324.0,34,91
84145,84400,VILLARS,3019.0,84,93
01284,01190,OZAN,654.0,01,82
60432,60128,MORTEFONTAINE,1538.0,60,22
03244,03420,SAINT-MARCEL-EN-MARCILLAT,1075.0,03,83
56228,56140,SAINT-MARCEL,1298.0,56,53
51121,51700,CHAMPVOISY,918.0,51,21
32331,32810,PREIGNAN,1072.0,32,73
28276,28310,NEUVY-EN-BEAUCE,1578.0,28,24
47024,47200,BEAUPUY,826.0,47,72
27190,27120,CROISY-SUR-EURE,397.0,27,23
68314,68780,SOPPE-LE-HAUT,750.0,68,42
34037,34760,BOUJAN-SUR-LIBRON,703.0,34,91
02126,02360,BRUNEHAMEL,885.0,02,22
54097,54540,BREMENIL,555.0,54,41
33436,33125,SAINT-MAGNE,8288.0,33,72
88518,88500,VIVIERS-LES-OFFROICOURT,452.0,88,41
34240,34130,SAINT-AUNES,1260.0,34,91
47196,47190,NICOLE,476.0,47,72
71247,71390,JULLY-LES-BUXY,1671.0,71,26
76673,76116,SERVAVILLE-SALMONVILLE,788.0,76,23
88178,88390,LES FORGES,713.0,88,41
11313,11400,RICAUD,620.0,11,91
80455,80290,LACHAPELLE,256.0,80,22
56074,56150,GUENIN,2886.0,56,53
76525,76640,RICARVILLE,417.0,76,23
31042,31110,BAGNERES-DE-LUCHON,5222.0,31,73
74195,74270,MUSIEGES,295.0,74,82
71493,71360,SAISY,1718.0,71,26
61287,61100,MONTILLY-SUR-NOIREAU,1124.0,61,25
42285,42610,SAINT-ROMAIN-LE-PUY,2131.0,42,82
60252,60130,FOURNIVAL,1110.0,60,22
23020,23190,BELLEGARDE-EN-MARCHE,316.0,23,74
30330,30140,TORNAC,1961.0,30,91
72084,72200,CLERMONT-CREANS,1805.0,72,52
17218,17230,MARANS,8378.0,17,54
79084,79120,CHENAY,2165.0,79,54
08321,08130,NEUVILLE-DAY,768.0,08,21
02296,02590,ETREILLERS,867.0,02,22
66021,66430,BOMPAS,573.0,66,91
91549,91700,SAINTE-GENEVIEVE-DES-BOIS,936.0,91,11
39111,39240,CHARNOD,509.0,39,43
65185,65320,GARDERES,1542.0,65,73
29173,29710,PLONEIS,2201.0,29,53
12232,12250,SAINT-JEAN-ET-SAINT-PAUL,3797.0,12,73
61053,61380,BONSMOULINS,758.0,61,25
11096,11340,COMUS,1445.0,11,91
22315,22980,SAINT-MAUDEZ,531.0,22,53
09183,09160,MAUVEZIN-DE-PRAT,181.0,09,73
62057,62370,AUDRUICQ,1436.0,62,31
81188,81320,MOULIN-MAGE,1525.0,81,73
64166,64220,CARO,405.0,64,72
70445,70200,RIGNOVELLE,436.0,70,43
88366,88170,RAINVILLE,867.0,88,41
85037,85120,BREUIL-BARRET,1491.0,85,52
26168,26620,LUS-LA-CROIX-HAUTE,8794.0,26,82
21387,21200,MARIGNY-LES-REULLEE,997.0,21,26
27180,27940,COURCELLES-SUR-SEINE,559.0,27,23
15025,15300,ALBEPIERRE-BREDONS,3443.0,15,83
14146,14770,CAUVILLE,591.0,14,25
88151,88270,DOMPAIRE,1676.0,88,41
70232,70360,FERRIERES-LES-SCEY,626.0,70,43
27678,27180,LES VENTES,2060.0,27,23
61036,61500,BELFONDS,1435.0,61,25
36244,36600,VILLENTROIS,3256.0,36,24
76411,76390,MARQUES,1324.0,76,23
27462,27230,LE PLANQUAY,401.0,27,23
22325,22410,SAINT-QUAY-PORTRIEUX,395.0,22,53
39449,39290,RAINANS,374.0,39,43
48004,48800,ALTIER,5476.0,48,91
67364,67150,OSTHOUSE,980.0,67,42
42148,42360,MONTCHAL,888.0,42,82
38078,38580,LA CHAPELLE-DU-BARD,2705.0,38,82
24526,24270,SAVIGNAC-LEDRIER,2640.0,24,72
18255,18570,LE SUBDRAY,2053.0,18,24
26232,26120,PEYRUS,1056.0,26,82
39080,39320,BROISSIA,300.0,39,43
04172,04500,ROUMOULES,2626.0,04,93
94004,94470,BOISSY-SAINT-LEGER,888.0,94,11
17225,17570,LES MATHES,3539.0,17,54
16103,16320,COMBIERS,2410.0,16,54
38541,38630,VEYRINS-THUELLIN,1176.0,38,82
29002,29300,ARZANO,3390.0,29,53
95120,95430,BUTRY-SUR-OISE,278.0,95,11
80621,80320,PERTAIN,868.0,80,22
79258,79100,SAINT-JACQUES-DE-THOUARS,552.0,79,54
57121,57220,BURTONCOURT,509.0,57,41
27442,27390,NOTRE-DAME-DU-HAMEL,1365.0,27,23
33125,33250,CISSAC-MEDOC,2362.0,33,72
67070,67260,BURBACH,632.0,67,42
63063,63118,CEBAZAT,1012.0,63,83
52355,52200,NOIDANT-LE-ROCHEUX,1649.0,52,21
68360,68600,WECKOLSHEIM,699.0,68,42
16301,16300,SAINT-AULAIS-LA-CHAPELLE,1479.0,16,54
21586,21910,SAULON-LA-RUE,453.0,21,26
35137,35133,JAVENE,1849.0,35,53
81114,81400,LABASTIDE-GABAUSSE,1237.0,81,73
72237,72430,PIRMIL,1760.0,72,52
35307,35190,SAINT-PERN,1211.0,35,53
26212,26120,MONTVENDRE,1722.0,26,82
27232,27150,FARCEAUX,763.0,27,23
39200,39270,DOMPIERRE-SUR-MONT,730.0,39,43
65390,65500,SAINT-LEZER,1142.0,65,73
37054,37390,CHANCEAUX-SUR-CHOISILLE,1849.0,37,24
50152,50370,LES CRESNAYS,998.0,50,25
50078,50430,BRETTEVILLE-SUR-AY,1009.0,50,25
04178,04230,SAINT-ETIENNE-LES-ORGUES,4874.0,04,93
76660,76430,SANDOUVILLE,1592.0,76,23
42091,42380,ESTIVAREILLES,2272.0,42,82
35240,35650,LE RHEU,1917.0,35,53
39024,39700,AUDELANGE,466.0,39,43
36078,36230,FOUGEROLLES,1744.0,36,24
27465,27120,LE PLESSIS-HEBERT,1179.0,27,23
29097,29400,LAMPAUL-GUIMILIAU,1763.0,29,53
21008,21150,ALISE-SAINTE-REINE,383.0,21,26
65417,65600,SEMEAC,623.0,65,73
49083,49110,CHAUDRON-EN-MAUGES,2575.0,49,52
09325,09110,VAYCHIS,458.0,09,73
71040,71450,BLANZY,4012.0,71,26
27633,27420,LES THILLIERS-EN-VEXIN,158.0,27,23
79212,79190,PLIBOUX,1547.0,79,54
40026,40500,BAS-MAUCO,1146.0,40,72
61222,61100,LANDISACQ,1092.0,61,25
27584,27800,SAINT-PAUL-DE-FOURQUES,419.0,27,23
31208,31160,GANTIES,1216.0,31,73
67071,67320,BUST,674.0,67,42
04088,04300,FORCALQUIER,4330.0,04,93
17432,17130,SOUMERAS,629.0,17,54
27639,27370,LE THUIT-SIMER,275.0,27,23
49181,49700,LOUERRE,1453.0,49,52
21317,21120,IS-SUR-TILLE,2251.0,21,26
77244,77760,LARCHANT,2925.0,77,11
76637,76540,SAINT-PIERRE-EN-PORT,397.0,76,23
19112,19170,LESTARDS,1871.0,19,74
82156,82210,SAINT-ARROUMEX,974.0,82,73
88057,88490,LE BEULAY,239.0,88,41
85139,85420,LE MAZEAU,832.0,85,52
82123,82700,MONTBARTIER,1510.0,82,73
17182,17170,LA GREVE-SUR-MIGNON,1141.0,17,54
15146,15800,PAILHEROLS,2590.0,15,83
40272,40390,SAINT-MARTIN-DE-HINX,2561.0,40,72
31428,31430,POLASTRON,486.0,31,73
09027,09800,AUGIREIN,971.0,09,73
82115,82230,MONCLAR-DE-QUERCY,3765.0,82,73
17477,17510,VILLIERS-COUTURE,845.0,17,54
89142,89500,DIXMONT,4195.0,89,26
80080,80200,BELLOY-EN-SANTERRE,542.0,80,22
39549,39190,VERCIA,417.0,39,43
81075,81570,CUQ,1511.0,81,73
10291,10400,PLESSIS-BARBUISE,556.0,10,21
34070,34360,CEBAZAN,1301.0,34,91
54571,54210,VILLE-EN-VERMOIS,1037.0,54,41
08316,08700,NEUFMANIL,1020.0,08,21
67414,67570,ROTHAU,385.0,67,42
70574,70180,VOLON,568.0,70,43
81311,81440,VENES,2744.0,81,73
17252,17350,LE MUNG,744.0,17,54
27547,27230,SAINT-GERMAIN-LA-CAMPAGNE,2231.0,27,23
70003,70180,ACHEY,700.0,70,43
14640,14670,SAINT-PAIR,337.0,14,25
03079,03220,CINDRE,2273.0,03,83
54133,54370,COINCOURT,801.0,54,41
35030,35320,LA BOSSE-DE-BRETAGNE,1058.0,35,53
02597,02160,PERLES,375.0,02,22
57436,57590,MALAUCOURT-SUR-SEILLE,717.0,57,41
54205,54570,FOUG,2568.0,54,41
28085,28000,CHARTRES,1690.0,28,24
55199,55120,FROIDOS,873.0,55,41
69057,69210,CHEVINAY,870.0,69,82
14496,14770,PERIGNY,265.0,14,25
34258,34480,SAINT-GENIES-DE-FONTEDIT,936.0,34,91
27331,27630,HEUBECOURT-HARICOURT,1187.0,27,23
77172,77940,ESMANS,1783.0,77,11
63111,63320,CLEMENSAT,321.0,63,83
33204,33190,HURE,726.0,33,72
71117,71380,CHATENOY-EN-BRESSE,662.0,71,26
83055,83440,FAYENCE,2775.0,83,93
53078,53200,COUDRAY,1092.0,53,52
27560,27930,SAINT-LUC,505.0,27,23
42202,42110,SAINT-BARTHELEMY-LESTRA,1113.0,42,82
53242,53350,SAINT-MICHEL-DE-LA-ROE,1328.0,53,52
61324,61350,PASSAIS,1693.0,61,25
55279,55700,LANEUVILLE-SUR-MEUSE,2306.0,55,41
70013,70210,AMBIEVILLERS,1210.0,70,43
85235,85210,SAINT-JUIRE-CHAMPGILLON,2069.0,85,52
02484,02650,MEZY-MOULINS,458.0,02,22
78524,78150,ROCQUENCOURT,288.0,78,11
65334,65100,OMEX,564.0,65,73
60425,60480,MONTREUIL-SUR-BRECHE,1064.0,60,22
12142,12390,MAYRAN,1555.0,12,73
65260,65220,LAPEYRE,363.0,65,73
64531,64190,TABAILLE-USQUAIN,440.0,64,72
37175,37380,NOUZILLY,4035.0,37,24
10373,10320,SOULIGNY,1062.0,10,21
57358,57920,KEDANGE-SUR-CANNER,392.0,57,41
80171,80132,CAOURS,620.0,80,22
16417,16120,VIVILLE,289.0,16,54
49069,49270,CHAMPTOCEAUX,1567.0,49,52
80523,80300,MEAULTE,1073.0,80,22
42209,42540,SAINTE-COLOMBE-SUR-GAND,1356.0,42,82
32293,32300,MOUCHES,315.0,32,73
80679,80740,RONSSOY,758.0,80,22
91093,91470,BOULLAY-LES-TROUX,488.0,91,11
72012,72170,ASSE-LE-RIBOUL,1678.0,72,52
25335,25190,LIEBVILLERS,310.0,25,43
76260,76220,FERRIERES-EN-BRAY,1593.0,76,23
29074,29400,GUIMILIAU,1125.0,29,53
60404,60140,MOGNEVILLE,390.0,60,22
60551,60660,ROUSSELOY,392.0,60,22
43192,43340,SAINT-HAON,3806.0,43,83
62795,62270,SIBIVILLE,742.0,62,31
69095,69610,GREZIEU-LE-MARCHE,1152.0,69,82
72346,72210,LA SUZE-SUR-SARTHE,2147.0,72,52
39167,39140,COSGES,1360.0,39,43
21004,21510,AIGNAY-LE-DUC,2469.0,21,26
01311,01110,PREMILLIEU,849.0,01,82
80489,80330,LONGUEAU,343.0,80,22
19138,19500,MEYSSAC,1150.0,19,74
35028,35150,BOISTRUDAN,1296.0,35,53
74295,74200,LA VERNAZ,778.0,74,82
25626,25110,VILLERS-SAINT-MARTIN,890.0,25,43
64540,64990,URCUIT,1398.0,64,72
39540,39300,VALEMPOULIERES,1621.0,39,43
23002,23380,AJAIN,3315.0,23,74
60096,60220,BOUTAVENT,439.0,60,22
18067,18410,CLEMONT,4993.0,18,24
27610,27130,SAINT-VICTOR-SUR-AVRE,690.0,27,23
07313,07340,SERRIERES,406.0,07,82
54555,54120,VAXAINVILLE,359.0,54,41
45235,45140,ORMES,1822.0,45,24
24505,24800,SAINT-SULPICE-D'EXCIDEUIL,1940.0,24,72
21553,21410,SAINT-JEAN-DE-BOEUF,1224.0,21,26
89177,89660,FONTENAY-SOUS-FOURONNES,1227.0,89,26
23015,23160,AZERABLES,3938.0,23,74
08122,08600,CHOOZ,1325.0,08,21
64266,64420,HOURS,581.0,64,72
79130,79270,FRONTENAY-ROHAN-ROHAN,3365.0,79,54
19023,19190,BEYNAT,3475.0,19,74
39102,01590,CHANCIA,314.0,39,43
31570,31540,VAUX,1048.0,31,73
18200,18300,SAINT-BOUIZE,1496.0,18,24
59081,59217,BEVILLERS,480.0,59,31
09003,09300,L'AIGUILLON,646.0,09,73
51258,51120,LA FORESTIERE,2263.0,51,21
88407,88630,RUPPES,755.0,88,41
80709,80140,SAINT-MAULVIS,623.0,80,22
59408,59283,MONCHEAUX,495.0,59,31
10077,10700,CHAMPIGNY-SUR-AUBE,665.0,10,21
02560,02800,NOUVION-LE-COMTE,806.0,02,22
32350,32100,ROQUEPINE,375.0,32,73
22267,22250,ROUILLAC,1608.0,22,53
36134,36170,MOUHET,3249.0,36,24
11134,11410,FAJAC-LA-RELENQUE,373.0,11,91
21484,21500,PLANAY,874.0,21,26
46053,46100,CAMBURAT,804.0,46,73
44149,44390,SAFFRE,5869.0,44,52
36210,36230,SARZAY,1860.0,36,24
61183,61390,GAPREE,1006.0,61,25
53238,53220,SAINT-MARS-SUR-LA-FUTAIE,2232.0,53,52
36090,36240,JEU-MALOCHES,1292.0,36,24
31197,31210,FRANQUEVIELLE,1096.0,31,73
03116,03140,FOURILLES,704.0,03,83
87030,87200,CHAILLAC-SUR-VIENNE,1528.0,87,74
14313,14140,GRANDCHAMP-LE-CHATEAU,350.0,14,25
11232,11380,MIRAVAL-CABARDES,1256.0,11,91
54211,54450,FREMONVILLE,1405.0,54,41
65138,65110,CAUTERETS,15836.0,65,73
33366,33240,SAINT-ANDRE-DE-CUBZAC,2320.0,33,72
52292,52250,LONGEAU-PERCEY,759.0,52,21
38015,38440,ARTAS,1405.0,38,82
73227,73120,SAINT-BON-TARENTAISE,5881.0,73,82
19056,19320,CLERGOUX,1581.0,19,74
53181,53220,PONTMAIN,588.0,53,52
15203,15500,SAINT-MARY-LE-PLAIN,2201.0,15,83
60549,60360,ROTANGY,991.0,60,22
62002,62116,ABLAINZEVELLE,429.0,62,31
23215,23100,SAINT-MARTIAL-LE-VIEUX,2225.0,23,74
33467,33220,SAINT-QUENTIN-DE-CAPLONG,1119.0,33,72
27375,27400,LOUVIERS,2712.0,27,23
50364,50490,MUNEVILLE-LE-BINGARD,2005.0,50,25
67159,67320,GOERLINGEN,378.0,67,42
58058,58210,LA CHAPELLE-SAINT-ANDRE,2725.0,58,26
57064,57370,BERLING,315.0,57,41
74001,74360,ABONDANCE,5871.0,74,82
53253,53800,SAINT-SATURNIN-DU-LIMET,1072.0,53,52
59294,59268,HAYNECOURT,596.0,59,31
42283,42800,SAINT-ROMAIN-EN-JAREZ,1694.0,42,82
59071,59235,BERSEE,1126.0,59,31
21155,21360,CHAUDENAY-LA-VILLE,523.0,21,26
71303,71500,MONTAGNY-PRES-LOUHANS,953.0,71,26
82144,82220,PUYCORNET,2748.0,82,73
39062,39240,LA BOISSIERE,534.0,39,43
14147,14290,CERNAY,584.0,14,25
74220,74930,REIGNIER-ESERY,2500.0,74,82
24211,24400,ISSAC,2332.0,24,72
71110,71170,CHASSIGNY-SOUS-DUN,1326.0,71,26
67328,67350,NIEDERMODERN,432.0,67,42
87182,87160,SAINT-SULPICE-LES-FEUILLES,3566.0,87,74
52445,52190,SAINT-BROINGT-LE-BOIS,451.0,52,21
14307,14210,GOUPILLIERES,227.0,14,25
50089,50480,BRUCHEVILLE,1513.0,50,25
67082,67770,DALHUNDEN,744.0,67,42
27123,27120,CAILLOUET-ORGEVILLE,791.0,27,23
77438,77400,SAINT-THIBAULT-DES-VIGNES,458.0,77,11
02253,02200,CUISY-EN-ALMONT,907.0,02,22
95328,95690,LABBEVILLE,805.0,95,11
60074,60460,BLAINCOURT-LES-PRECY,829.0,60,22
64435,64390,OSSERAIN-RIVAREYTE,650.0,64,72
63021,63114,AUTHEZAT,578.0,63,83
17156,17130,EXPIREMONT,570.0,17,54
39484,39160,SAINT-JEAN-D'ETREUX,421.0,39,43
74077,74270,CLARAFOND-ARCINE,1692.0,74,82
68025,68480,BENDORF,737.0,68,42
25116,25360,CHAMPLIVE,824.0,25,43
70530,70110,VELLECHEVREUX-ET-COURBENANS,923.0,70,43
01367,01560,SAINT-JULIEN-SUR-REYSSOUZE,749.0,01,82
77345,77750,ORLY-SUR-MORIN,590.0,77,11
39199,39210,DOMBLANS,985.0,39,43
78264,78490,GAMBAISEUIL,1915.0,78,11
25239,25190,FEULE,381.0,25,43
77445,77176,SAVIGNY-LE-TEMPLE,1208.0,77,11
10215,10140,MAGNY-FOUCHARD,1513.0,10,21
24484,24330,SAINT-PIERRE-DE-CHIGNAC,1572.0,24,72
89257,89400,MIGENNES,1662.0,89,26
25444,25870,PALISE,213.0,25,43
61187,61270,LES GENETTES,653.0,61,25
19088,19300,GRANDSAIGNE,1994.0,19,74
89262,89700,MOLOSMES,2462.0,89,26
94052,94130,NOGENT-SUR-MARNE,279.0,94,11
40062,40090,CAMPET-ET-LAMOLERE,1899.0,40,72
18152,18160,MONTLOUIS,1920.0,18,24
08079,08160,BOUTANCOURT,295.0,08,21
46188,46090,MAXOU,1256.0,46,73
32081,32290,CASTELNAVET,1805.0,32,73
43043,43270,CEAUX-D'ALLEGRE,3250.0,43,83
81322,81640,VIRAC,1148.0,81,73
22309,22230,SAINT-LAUNEUC,1170.0,22,53
86201,86420,PRINCAY,1657.0,86,54
53224,53240,SAINT-GERMAIN-LE-FOUILLOUX,1565.0,53,52
37222,37600,SAINT-JEAN-SAINT-GERMAIN,2138.0,37,24
56082,56120,HELLEAN,796.0,56,53
11006,11360,ALBAS,2288.0,11,91
40167,40430,LUXEY,16049.0,40,72
64503,64350,SAMSONS-LION,504.0,64,72
47140,47360,LAUGNAC,1729.0,47,72
76291,76400,FROBERVILLE,592.0,76,23
72328,72190,SARGE-LES-LE-MANS,1397.0,72,52
19076,19140,ESPARTIGNAC,1405.0,19,74
26329,26110,SAINT-SAUVEUR-GOUVERNET,1953.0,26,82
21637,21250,TICHEY,688.0,21,26
27369,27480,LILLY,605.0,27,23
76140,76740,BRAMETOT,323.0,76,23
44060,49123,LE FRESNE-SUR-LOIRE,597.0,44,52
52480,52320,SONCOURT-SUR-MARNE,1367.0,52,21
55011,55800,ANDERNAY,431.0,55,41
02637,02100,REMAUCOURT,641.0,02,22
82059,82500,FAUDOAS,1911.0,82,73
84101,84210,LA ROQUE-SUR-PERNES,1105.0,84,93
04023,04250,BAYONS,12626.0,04,93
88150,88170,DOMMARTIN-SUR-VRAINE,703.0,88,41
11381,11190,SOUGRAIGNE,1898.0,11,91
82036,82500,LE CAUSE,940.0,82,73
21581,21170,SAMEREY,706.0,21,26
80520,80170,MAUCOURT,338.0,80,22
25338,25330,LIZINE,730.0,25,43
70390,70000,NOROY-LE-BOURG,3174.0,70,43
03258,03110,SAINT-REMY-EN-ROLLAT,2095.0,03,83
16178,16300,LAGARDE-SUR-LE-NE,412.0,16,54
49147,49250,GEE,638.0,49,52
50533,50190,SAINT-PATRICE-DE-CLAIDS,565.0,50,25
43023,43500,BEAUNE-SUR-ARZON,1449.0,43,83
65150,65300,CLARENS,1132.0,65,73
76705,76410,TOURVILLE-LA-RIVIERE,808.0,76,23
58291,58260,THIANGES,1287.0,58,26
51081,51140,BRANSCOURT,372.0,51,21
65060,65200,BANIOS,541.0,65,73
54437,54160,PULLIGNY,927.0,54,41
32136,32160,GALIAX,614.0,32,73
49350,49660,TORFOU,3239.0,49,52
86289,86150,LE VIGEANT,6507.0,86,54
74097,74540,CUSY,1763.0,74,82
18135,18170,MAISONNAIS,2692.0,18,24
80436,80290,HESCAMPS,3461.0,80,22
78325,78580,JUMEAUVILLE,769.0,78,11
27053,27370,LE BEC-THOMAS,134.0,27,23
73010,73410,ALBENS,1537.0,73,82
59485,59214,QUIEVY,684.0,59,31
18103,18310,GRACAY,3170.0,18,24
11420,11250,VILLEBAZY,1263.0,11,91
77268,77700,MAGNY-LE-HONGRE,464.0,77,11
62909,62124,YTRES,434.0,62,31
04129,04110,MONTJUSTIN,1023.0,04,93
22248,22200,POMMERIT-LE-VICOMTE,3357.0,22,53
51437,51170,POILLY,442.0,51,21
59296,59530,HECQ,134.0,59,31
36186,36400,SAINT-CHRISTOPHE-EN-BOUCHERIE,2696.0,36,24
02675,02820,SAINTE-CROIX,337.0,02,22
12288,12330,VALADY,1543.0,12,73
49026,49370,BECON-LES-GRANITS,4674.0,49,52
39523,39300,SYAM,697.0,39,43
15044,15300,CHASTEL-SUR-MURAT,1355.0,15,83
31253,31600,LABASTIDETTE,633.0,31,73
84142,84740,VELLERON,1646.0,84,93
31521,31260,SALEICH,1410.0,31,73
51374,51120,MONDEMENT-MONTGIVROUX,716.0,51,21
76465,76270,NEUVILLE-FERRIERES,1302.0,76,23
16297,16120,GRAVES-SAINT-AMANT,903.0,16,54
74102,74230,DINGY-SAINT-CLAIR,3381.0,74,82
08490,08400,VOUZIERS,2799.0,08,21
97420,97441,SAINTE-SUZANNE,5782.0,97,04
60272,60129,GILOCOURT,690.0,60,22
45249,45200,PAUCOURT,2078.0,45,24
82155,82140,SAINT-ANTONIN-NOBLE-VAL,10550.0,82,73
89156,89210,ESNON,1210.0,89,26
62463,62650,HUCQUELIERS,766.0,62,31
03130,03360,ISLE-ET-BARDAIS,4502.0,03,83
83138,83440,TOURRETTES,3415.0,83,93
33138,33230,COUTRAS,3384.0,33,72
52058,52310,BOLOGNE,3124.0,52,21
54569,54380,VILLE-AU-VAL,572.0,54,41
27682,27870,VESLY,1192.0,27,23
39446,39600,PUPILLIN,660.0,39,43
08006,08130,ALLAND'HUY-ET-SAUSSEUIL,873.0,08,21
22295,22530,SAINT-GILLES-VIEUX-MARCHE,2217.0,22,53
12071,12350,COMPOLIBAT,1689.0,12,73
27664,27480,LE TRONQUAY,1906.0,27,23
46230,46260,PUYJOURDES,788.0,46,73
53037,53290,BOUESSAY,936.0,53,52
79059,79240,LE BUSSEAU,2783.0,79,54
50420,50750,QUIBOU,1726.0,50,25
17137,17330,LA CROIX-COMTESSE,264.0,17,54
42054,42940,CHATELNEUF,853.0,42,82
68170,68510,KOETZINGUE,518.0,68,42
59627,59600,VILLERS-SIRE-NICOLE,860.0,59,31
49023,49600,BEAUPREAU,3588.0,49,52
04186,04500,SAINT-LAURENT-DU-VERDON,953.0,04,93
21515,21800,QUETIGNY,830.0,21,26
60342,60290,LAIGNEVILLE,853.0,60,22
34184,34320,NIZAS,869.0,34,91
49330,49330,SCEAUX-D'ANJOU,1738.0,49,52
31074,31590,BONREPOS-RIQUET,578.0,31,73
43040,43100,BRIOUDE,1344.0,43,83
60473,60440,OGNES,684.0,60,22
23234,23110,SAINT-PRIEST,2217.0,23,74
37021,37360,BEAUMONT-LA-RONCE,3906.0,37,24
84049,84190,GIGONDAS,2708.0,84,93
67389,67116,REICHSTETT,786.0,67,42
51191,51800,COURTEMONT,1071.0,51,21
62776,62121,SAPIGNIES,342.0,62,31
89101,89600,CHEU,761.0,89,26
54143,54170,CREPEY,2139.0,54,41
81259,81340,SAINT-JULIEN-GAULENE,1185.0,81,73
85035,85470,BRETIGNOLLES-SUR-MER,2733.0,85,52
30044,30450,BONNEVAUX,895.0,30,91
62826,62520,LE TOUQUET-PARIS-PLAGE,1523.0,62,31
61234,61250,LONRAI,617.0,61,25
59172,59220,DENAIN,1160.0,59,31
89448,89420,VIGNES,1181.0,89,26
50240,50340,HELLEVILLE,593.0,50,25
62172,62128,BOYELLES,412.0,62,31
50118,50800,CHAMPREPUS,922.0,50,25
50481,50430,SAINT-GERMAIN-SUR-AY,1455.0,50,25
33248,33480,LISTRAC-MEDOC,6074.0,33,72
63155,63520,ESTANDEUIL,964.0,63,83
32197,32100,LARROQUE-SUR-L'OSSE,1506.0,32,73
57317,57635,HERANGE,281.0,57,41
79132,79150,GENNETON,2767.0,79,54
68069,68600,DESSENHEIM,1908.0,68,42
23181,23400,SAINT-AMAND-JARTOUDEIX,1861.0,23,74
78575,78470,SAINT-REMY-LES-CHEVREUSE,985.0,78,11
23022,23270,BETETE,2839.0,23,74
02670,02260,SAINT-ALGIS,695.0,02,22
39546,39380,VAUDREY,1801.0,39,43
77516,77130,VILLE-SAINT-JACQUES,1066.0,77,11
83150,83560,VINON-SUR-VERDON,3608.0,83,93
14675,14540,SOLIERS,511.0,14,25
04219,04170,THORAME-HAUTE,10941.0,04,93
60407,60220,MONCEAUX-L'ABBAYE,455.0,60,22
89127,89100,COURTOIS-SUR-YONNE,421.0,89,26
50187,50690,FLOTTEMANVILLE-HAGUE,1153.0,50,25
86206,86120,RASLAY,403.0,86,54
62443,62530,HERSIN-COUPIGNY,1270.0,62,31
53066,53200,CHEMAZE,3857.0,53,52
59412,59360,MONTAY,556.0,59,31
84046,84410,FLASSAN,2081.0,84,93
17415,17100,SAINTES,4586.0,17,54
